Unnamed: 0,Ticker,Open_trade_datetime,Open_trade_price,Open_trade_num,size,open_commission,Close_trade_datetime,Close_trade_price,Close_trade_num,close_commission
0,cf2309,2023-04-06 21:00:00,14685.0,1,5.0,4.299999999999999,2023-04-06 21:25:00,14770.0,-1,4.299999999999999
1,cf2309,2023-04-06 21:00:00,14695.0,1,5.0,4.299999999999999,2023-04-06 21:25:00,14775.0,-1,4.299999999999999
2,cf2309,2023-04-06 21:45:00,14730.0,-1,5.0,4.299999999999999,2023-04-06 21:57:00,14725.0,1,4.299999999999999
3,cf2309,2023-04-06 21:44:00,14710.0,-1,5.0,4.299999999999999,2023-04-06 21:57:00,14725.0,1,4.299999999999999
4,cf2309,2023-04-06 22:13:00,14760.0,1,5.0,4.299999999999999,2023-04-06 22:28:00,14770.0,-1,4.299999999999999
5,cf2309,2023-04-06 22:54:00,14790.0,1,5.0,4.299999999999999,2023-04-06 22:59:00,14805.0,-1,4.299999999999999
6,cf2309,2023-04-07 09:00:00,14800.0,1,5.0,4.299999999999999,2023-04-07 09:11:00,14835.0,-1,4.299999999999999
7,cf2309,2023-04-07 09:00:00,14815.0,1,5.0,4.299999999999999,2023-04-07 09:12:00,14845.0,-1,4.299999999999999
8,cf2309,2023-04-07 09:12:00,14845.0,1,5.0,4.299999999999999,2023-04-07 09:35:00,14835.0,-1,4.299999999999999
9,cf2309,2023-04-07 10:30:00,14870.0,1,5.0,4.299999999999999,2023-04-07 11:00:00,14890.0,-1,4.299999999999999
10,cf2309,2023-04-07 13:58:00,14860.0,-1,5.0,4.299999999999999,2023-04-07 14:12:00,14870.0,1,4.299999999999999
11,cf2309,2023-04-07 13:53:00,14860.0,-1,5.0,4.299999999999999,2023-04-07 14:14:00,14860.0,1,4.299999999999999
12,cf2309,2023-04-07 14:32:00,14870.0,1,5.0,4.299999999999999,2023-04-07 14:40:00,14875.0,-1,4.299999999999999
13,cf2309,2023-04-07 14:32:00,14870.0,1,5.0,4.299999999999999,2023-04-07 14:40:00,14875.0,-1,4.299999999999999
14,cf2309,2023-04-07 21:08:00,14865.0,-1,5.0,4.299999999999999,2023-04-07 21:13:00,14855.0,1,4.299999999999999
15,cf2309,2023-04-07 21:16:00,14850.0,-1,5.0,4.299999999999999,2023-04-07 21:31:00,14850.0,1,4.299999999999999
16,cf2309,2023-04-07 21:47:00,14870.0,1,5.0,4.299999999999999,2023-04-07 22:00:00,14880.0,-1,4.299999999999999
17,cf2309,2023-04-07 22:53:00,14875.0,-1,5.0,4.299999999999999,2023-04-10 09:19:00,14785.0,1,4.299999999999999
18,cf2309,2023-04-07 22:53:00,14870.0,-1,5.0,4.299999999999999,2023-04-10 09:27:00,14775.0,1,4.299999999999999
19,cf2309,2023-04-10 10:52:00,14850.0,1,5.0,4.299999999999999,2023-04-10 10:54:00,14865.0,-1,4.299999999999999
20,cf2309,2023-04-10 11:21:00,14820.0,-1,5.0,4.299999999999999,2023-04-10 14:07:00,14790.0,1,4.299999999999999
21,cf2309,2023-04-10 21:07:00,14790.0,1,5.0,4.299999999999999,2023-04-10 21:11:00,14785.0,-1,4.299999999999999
22,cf2309,2023-04-10 21:11:00,14785.0,-1,5.0,4.299999999999999,2023-04-10 21:36:00,14755.0,1,4.299999999999999
23,cf2309,2023-04-10 21:58:00,14755.0,-1,5.0,4.299999999999999,2023-04-10 22:00:00,14755.0,1,4.299999999999999
24,cf2309,2023-04-10 21:58:00,14755.0,-1,5.0,4.299999999999999,2023-04-10 22:27:00,14745.0,1,4.299999999999999
25,cf2309,2023-04-10 22:28:00,14745.0,-1,5.0,4.299999999999999,2023-04-10 22:59:00,14730.0,1,4.299999999999999
26,cf2309,2023-04-11 09:00:00,14720.0,-1,5.0,4.299999999999999,2023-04-11 09:32:00,14665.0,1,4.299999999999999
27,cf2309,2023-04-11 09:46:00,14640.0,-1,5.0,4.299999999999999,2023-04-11 10:07:00,14635.0,1,4.299999999999999
28,cf2309,2023-04-11 10:39:00,14660.0,1,5.0,4.299999999999999,2023-04-11 10:43:00,14665.0,-1,4.299999999999999
29,cf2309,2023-04-11 13:43:00,14690.0,-1,5.0,4.299999999999999,2023-04-11 13:48:00,14675.0,1,4.299999999999999
30,cf2309,2023-04-11 14:48:00,14760.0,1,5.0,4.299999999999999,2023-04-11 14:53:00,14770.0,-1,4.299999999999999
31,cf2309,2023-04-11 21:16:00,14760.0,-1,5.0,4.299999999999999,2023-04-11 21:24:00,14785.0,1,4.299999999999999
32,cf2309,2023-04-11 21:13:00,14760.0,-1,5.0,4.299999999999999,2023-04-11 21:26:00,14770.0,1,4.299999999999999
33,cf2309,2023-04-11 21:26:00,14770.0,1,5.0,4.299999999999999,2023-04-11 21:32:00,14780.0,-1,4.299999999999999
34,cf2309,2023-04-11 21:25:00,14775.0,1,5.0,4.299999999999999,2023-04-11 21:32:00,14785.0,-1,4.299999999999999
35,cf2309,2023-04-12 09:00:00,14750.0,-1,5.0,4.299999999999999,2023-04-12 09:08:00,14755.0,1,4.299999999999999
36,cf2309,2023-04-12 09:19:00,14755.0,1,5.0,4.299999999999999,2023-04-12 10:32:00,14760.0,-1,4.299999999999999
37,cf2309,2023-04-12 10:58:00,14720.0,-1,5.0,4.299999999999999,2023-04-12 11:18:00,14715.0,1,4.299999999999999
38,cf2309,2023-04-12 21:14:00,14715.0,-1,5.0,4.299999999999999,2023-04-12 21:31:00,14720.0,1,4.299999999999999
39,cf2309,2023-04-12 21:34:00,14710.0,-1,5.0,4.299999999999999,2023-04-12 22:00:00,14715.0,1,4.299999999999999
40,cf2309,2023-04-12 22:35:00,14705.0,-1,5.0,4.299999999999999,2023-04-12 22:56:00,14710.0,1,4.299999999999999
41,cf2309,2023-04-12 22:59:00,14695.0,-1,5.0,4.299999999999999,2023-04-13 09:00:00,14670.0,1,4.299999999999999
42,cf2309,2023-04-13 09:00:00,14705.0,-1,5.0,4.299999999999999,2023-04-13 09:13:00,14685.0,1,4.299999999999999
43,cf2309,2023-04-11 13:41:00,14680.0,-1,5.0,4.299999999999999,2023-04-13 09:13:00,14685.0,1,4.299999999999999
44,cf2309,2023-04-12 22:13:00,14730.0,1,5.0,4.299999999999999,2023-04-13 09:29:00,14730.0,-1,4.299999999999999
45,cf2309,2023-04-13 10:34:00,14770.0,1,5.0,4.299999999999999,2023-04-13 10:43:00,14740.0,-1,4.299999999999999
46,cf2309,2023-04-13 10:43:00,14735.0,-1,5.0,4.299999999999999,2023-04-13 13:37:00,14745.0,1,4.299999999999999
47,cf2309,2023-04-13 13:46:00,14755.0,-1,5.0,4.299999999999999,2023-04-13 14:00:00,14810.0,1,4.299999999999999
48,cf2309,2023-04-13 13:46:00,14755.0,-1,5.0,4.299999999999999,2023-04-13 14:03:00,14805.0,1,4.299999999999999
49,cf2309,2023-04-13 14:00:00,14810.0,1,5.0,4.299999999999999,2023-04-13 14:11:00,14815.0,-1,4.299999999999999
50,cf2309,2023-04-13 14:30:00,14810.0,1,5.0,4.299999999999999,2023-04-13 14:35:00,14830.0,-1,4.299999999999999
51,cf2309,2023-04-13 14:29:00,14815.0,1,5.0,4.299999999999999,2023-04-13 14:35:00,14830.0,-1,4.299999999999999
52,cf2309,2023-04-07 11:18:00,14890.0,1,5.0,4.299999999999999,2023-04-13 14:59:00,14915.0,-1,4.299999999999999
53,cf2309,2023-04-13 22:31:00,14945.0,1,5.0,4.299999999999999,2023-04-13 22:48:00,14960.0,-1,4.299999999999999
54,cf2309,2023-04-13 22:49:00,14960.0,1,5.0,4.299999999999999,2023-04-13 22:59:00,14965.0,-1,4.299999999999999
55,cf2309,2023-04-13 21:42:00,14910.0,-1,5.0,4.299999999999999,2023-04-14 09:00:00,14750.0,1,4.299999999999999
56,cf2309,2023-04-13 21:41:00,14900.0,-1,5.0,4.299999999999999,2023-04-14 09:00:00,14900.0,1,4.299999999999999
57,cf2309,2023-04-13 13:46:00,14755.0,-1,5.0,4.299999999999999,2023-04-14 09:00:00,14900.0,1,4.299999999999999
58,cf2309,2023-04-14 09:09:00,14960.0,1,5.0,4.299999999999999,2023-04-14 09:17:00,14980.0,-1,4.299999999999999
59,cf2309,2023-04-14 09:01:00,14965.0,1,5.0,4.299999999999999,2023-04-14 09:17:00,14980.0,-1,4.299999999999999
60,cf2309,2023-04-14 10:02:00,15010.0,1,5.0,4.299999999999999,2023-04-14 13:54:00,14995.0,-1,4.299999999999999
61,cf2309,2023-04-14 14:22:00,14975.0,-1,5.0,4.299999999999999,2023-04-14 14:23:00,14955.0,1,4.299999999999999
62,cf2309,2023-04-14 10:49:00,14955.0,-1,5.0,4.299999999999999,2023-04-14 14:59:00,14785.0,1,4.299999999999999
63,cf2309,2023-04-14 22:09:00,14880.0,-1,5.0,4.299999999999999,2023-04-14 22:22:00,14885.0,1,4.299999999999999
64,cf2309,2023-04-14 22:25:00,14875.0,-1,5.0,4.299999999999999,2023-04-17 09:00:00,14850.0,1,4.299999999999999
65,cf2309,2023-04-17 09:00:00,14895.0,1,5.0,4.299999999999999,2023-04-17 09:13:00,14960.0,-1,4.299999999999999
66,cf2309,2023-04-17 09:16:00,14930.0,1,5.0,4.299999999999999,2023-04-17 09:39:00,15050.0,-1,4.299999999999999
67,cf2309,2023-04-17 09:14:00,14960.0,1,5.0,4.299999999999999,2023-04-17 09:48:00,15060.0,-1,4.299999999999999
68,cf2309,2023-04-17 10:41:00,15070.0,1,5.0,4.299999999999999,2023-04-17 10:48:00,15085.0,-1,4.299999999999999
69,cf2309,2023-04-17 10:40:00,15085.0,1,5.0,4.299999999999999,2023-04-17 10:54:00,15095.0,-1,4.299999999999999
70,cf2309,2023-04-17 11:04:00,15090.0,1,5.0,4.299999999999999,2023-04-17 11:17:00,15085.0,-1,4.299999999999999
71,cf2309,2023-04-17 11:21:00,15090.0,-1,5.0,4.299999999999999,2023-04-17 11:24:00,15110.0,1,4.299999999999999
72,cf2309,2023-04-17 11:24:00,15110.0,1,5.0,4.299999999999999,2023-04-17 13:54:00,15140.0,-1,4.299999999999999
73,cf2309,2023-04-17 14:38:00,15150.0,1,5.0,4.299999999999999,2023-04-17 14:44:00,15150.0,-1,4.299999999999999
74,cf2309,2023-04-17 11:21:00,15085.0,-1,5.0,4.299999999999999,2023-04-17 21:00:00,15095.0,1,4.299999999999999
75,cf2309,2023-04-17 21:00:00,15115.0,-1,5.0,4.299999999999999,2023-04-17 21:03:00,15100.0,1,4.299999999999999
76,cf2309,2023-04-17 21:08:00,15110.0,-1,5.0,4.299999999999999,2023-04-17 21:17:00,15110.0,1,4.299999999999999
77,cf2309,2023-04-18 09:09:00,15120.0,-1,5.0,4.299999999999999,2023-04-18 09:14:00,15115.0,1,4.299999999999999
78,cf2309,2023-04-18 09:09:00,15120.0,-1,5.0,4.299999999999999,2023-04-18 09:17:00,15110.0,1,4.299999999999999
79,cf2309,2023-04-18 09:18:00,15110.0,1,5.0,4.299999999999999,2023-04-18 09:22:00,15090.0,-1,4.299999999999999
80,cf2309,2023-04-18 09:18:00,15115.0,1,5.0,4.299999999999999,2023-04-18 09:53:00,15105.0,-1,4.299999999999999
81,cf2309,2023-04-18 10:13:00,15090.0,-1,5.0,4.299999999999999,2023-04-18 10:31:00,15085.0,1,4.299999999999999
82,cf2309,2023-04-17 10:08:00,15025.0,-1,5.0,4.299999999999999,2023-04-18 10:35:00,15050.0,1,4.299999999999999
83,cf2309,2023-04-18 10:35:00,15060.0,-1,5.0,4.299999999999999,2023-04-18 10:52:00,15060.0,1,4.299999999999999
84,cf2309,2023-04-17 14:38:00,15150.0,1,5.0,4.299999999999999,2023-04-18 14:56:00,15160.0,-1,4.299999999999999
85,cf2309,2023-04-18 14:57:00,15155.0,1,5.0,4.299999999999999,2023-04-18 21:24:00,15135.0,-1,4.299999999999999
86,cf2309,2023-04-18 21:16:00,15110.0,-1,5.0,4.299999999999999,2023-04-18 21:32:00,15120.0,1,4.299999999999999
87,cf2309,2023-04-18 22:18:00,15170.0,1,5.0,4.299999999999999,2023-04-18 22:21:00,15195.0,-1,4.299999999999999
88,cf2309,2023-04-18 21:55:00,15150.0,1,5.0,4.299999999999999,2023-04-19 09:00:00,15205.0,-1,4.299999999999999
89,cf2309,2023-04-19 09:01:00,15195.0,1,5.0,4.299999999999999,2023-04-19 09:13:00,15160.0,-1,4.299999999999999
90,cf2309,2023-04-19 09:00:00,15210.0,1,5.0,4.299999999999999,2023-04-19 09:19:00,15165.0,-1,4.299999999999999
91,cf2309,2023-04-19 09:16:00,15160.0,-1,5.0,4.299999999999999,2023-04-19 09:22:00,15165.0,1,4.299999999999999
92,cf2309,2023-04-19 09:09:00,15150.0,-1,5.0,4.299999999999999,2023-04-19 09:33:00,15160.0,1,4.299999999999999
93,cf2309,2023-04-19 10:33:00,15160.0,-1,5.0,4.299999999999999,2023-04-19 10:36:00,15160.0,1,4.299999999999999
94,cf2309,2023-04-19 10:33:00,15160.0,-1,5.0,4.299999999999999,2023-04-19 10:37:00,15155.0,1,4.299999999999999
95,cf2309,2023-04-19 10:39:00,15150.0,-1,5.0,4.299999999999999,2023-04-19 11:19:00,15130.0,1,4.299999999999999
96,cf2309,2023-04-19 13:33:00,15150.0,1,5.0,4.299999999999999,2023-04-19 13:45:00,15160.0,-1,4.299999999999999
97,cf2309,2023-04-19 11:19:00,15130.0,-1,5.0,4.299999999999999,2023-04-19 14:09:00,15135.0,1,4.299999999999999
98,cf2309,2023-04-19 13:48:00,15165.0,1,5.0,4.299999999999999,2023-04-19 14:55:00,15160.0,-1,4.299999999999999
99,cf2309,2023-04-19 14:20:00,15130.0,-1,5.0,4.299999999999999,2023-04-19 14:59:00,15115.0,1,4.299999999999999
100,cf2309,2023-04-19 14:10:00,15135.0,-1,5.0,4.299999999999999,2023-04-19 14:59:00,15110.0,1,4.299999999999999
101,cf2309,2023-04-19 21:00:00,15150.0,1,5.0,4.299999999999999,2023-04-19 21:10:00,15135.0,-1,4.299999999999999
102,cf2309,2023-04-19 21:00:00,15155.0,1,5.0,4.299999999999999,2023-04-19 21:31:00,15130.0,-1,4.299999999999999
103,cf2309,2023-04-19 21:10:00,15135.0,-1,5.0,4.299999999999999,2023-04-19 21:39:00,15115.0,1,4.299999999999999
104,cf2309,2023-04-19 21:00:00,15160.0,1,5.0,4.299999999999999,2023-04-19 21:44:00,15145.0,-1,4.299999999999999
105,cf2309,2023-04-19 21:46:00,15145.0,1,5.0,4.299999999999999,2023-04-19 22:06:00,15155.0,-1,4.299999999999999
106,cf2309,2023-04-19 22:52:00,15170.0,-1,5.0,4.299999999999999,2023-04-20 09:15:00,15125.0,1,4.299999999999999
107,cf2309,2023-04-19 22:52:00,15170.0,-1,5.0,4.299999999999999,2023-04-20 09:15:00,15125.0,1,4.299999999999999
108,cf2309,2023-04-20 09:36:00,15140.0,-1,5.0,4.299999999999999,2023-04-20 09:37:00,15125.0,1,4.299999999999999
109,cf2309,2023-04-20 09:48:00,15150.0,1,5.0,4.299999999999999,2023-04-20 10:04:00,15165.0,-1,4.299999999999999
110,cf2309,2023-04-20 10:05:00,15165.0,1,5.0,4.299999999999999,2023-04-20 10:43:00,15145.0,-1,4.299999999999999
111,cf2309,2023-04-20 09:28:00,15115.0,-1,5.0,4.299999999999999,2023-04-20 11:01:00,15120.0,1,4.299999999999999
112,cf2309,2023-04-20 11:01:00,15125.0,-1,5.0,4.299999999999999,2023-04-20 13:30:00,15135.0,1,4.299999999999999
113,cf2309,2023-04-20 11:22:00,15150.0,1,5.0,4.299999999999999,2023-04-20 13:35:00,15150.0,-1,4.299999999999999
114,cf2309,2023-04-20 13:42:00,15140.0,1,5.0,4.299999999999999,2023-04-20 13:45:00,15155.0,-1,4.299999999999999
115,cf2309,2023-04-20 13:36:00,15155.0,1,5.0,4.299999999999999,2023-04-20 13:48:00,15165.0,-1,4.299999999999999
116,cf2309,2023-04-20 13:49:00,15165.0,1,5.0,4.299999999999999,2023-04-20 14:26:00,15175.0,-1,4.299999999999999
117,cf2309,2023-04-20 21:06:00,15085.0,-1,5.0,4.299999999999999,2023-04-20 21:09:00,15030.0,1,4.299999999999999
118,cf2309,2023-04-20 21:00:00,14970.0,-1,5.0,4.299999999999999,2023-04-20 21:13:00,15035.0,1,4.299999999999999
119,cf2309,2023-04-20 22:11:00,15030.0,-1,5.0,4.299999999999999,2023-04-20 22:17:00,15025.0,1,4.299999999999999
120,cf2309,2023-04-20 22:11:00,15030.0,-1,5.0,4.299999999999999,2023-04-20 22:22:00,15020.0,1,4.299999999999999
121,cf2309,2023-04-20 22:22:00,15015.0,-1,5.0,4.299999999999999,2023-04-21 09:36:00,14920.0,1,4.299999999999999
122,cf2309,2023-04-21 09:26:00,14940.0,1,5.0,4.299999999999999,2023-04-21 09:42:00,14945.0,-1,4.299999999999999
123,cf2309,2023-04-21 09:51:00,14930.0,1,5.0,4.299999999999999,2023-04-21 09:57:00,14935.0,-1,4.299999999999999
124,cf2309,2023-04-21 09:51:00,14930.0,1,5.0,4.299999999999999,2023-04-21 10:09:00,14940.0,-1,4.299999999999999
125,cf2309,2023-04-21 09:51:00,14930.0,1,5.0,4.299999999999999,2023-04-21 10:10:00,14945.0,-1,4.299999999999999
126,cf2309,2023-04-21 10:03:00,14915.0,-1,5.0,4.299999999999999,2023-04-21 10:31:00,14925.0,1,4.299999999999999
127,cf2309,2023-04-21 11:13:00,14920.0,-1,5.0,4.299999999999999,2023-04-21 11:20:00,14920.0,1,4.299999999999999
128,cf2309,2023-04-21 11:11:00,14910.0,-1,5.0,4.299999999999999,2023-04-21 11:22:00,14910.0,1,4.299999999999999
129,cf2309,2023-04-21 13:33:00,14890.0,-1,5.0,4.299999999999999,2023-04-21 13:57:00,14880.0,1,4.299999999999999
130,cf2309,2023-04-21 11:25:00,14880.0,-1,5.0,4.299999999999999,2023-04-21 13:57:00,14875.0,1,4.299999999999999
131,cf2309,2023-04-21 14:11:00,14855.0,-1,5.0,4.299999999999999,2023-04-21 14:28:00,14855.0,1,4.299999999999999
132,cf2309,2023-04-21 14:39:00,14815.0,-1,5.0,4.299999999999999,2023-04-21 21:03:00,14835.0,1,4.299999999999999
133,cf2309,2023-04-21 14:29:00,14835.0,-1,5.0,4.299999999999999,2023-04-21 21:04:00,14830.0,1,4.299999999999999
134,cf2309,2023-04-21 21:02:00,14840.0,1,5.0,4.299999999999999,2023-04-21 21:11:00,14850.0,-1,4.299999999999999
135,cf2309,2023-04-21 21:01:00,14855.0,1,5.0,4.299999999999999,2023-04-21 21:11:00,14850.0,-1,4.299999999999999
136,cf2309,2023-04-21 21:00:00,14875.0,1,5.0,4.299999999999999,2023-04-21 21:11:00,14855.0,-1,4.299999999999999
137,cf2309,2023-04-21 21:25:00,14885.0,1,5.0,4.299999999999999,2023-04-21 21:36:00,14890.0,-1,4.299999999999999
138,cf2309,2023-04-21 22:04:00,14860.0,-1,5.0,4.299999999999999,2023-04-21 22:08:00,14845.0,1,4.299999999999999
139,cf2309,2023-04-21 22:04:00,14860.0,-1,5.0,4.299999999999999,2023-04-21 22:08:00,14845.0,1,4.299999999999999
140,cf2309,2023-04-21 22:04:00,14860.0,-1,5.0,4.299999999999999,2023-04-21 22:09:00,14840.0,1,4.299999999999999
141,cf2309,2023-04-21 22:16:00,14860.0,-1,5.0,4.299999999999999,2023-04-21 22:28:00,14845.0,1,4.299999999999999
142,cf2309,2023-04-21 22:32:00,14830.0,-1,5.0,4.299999999999999,2023-04-24 09:00:00,14765.0,1,4.299999999999999
143,cf2309,2023-04-24 09:11:00,14825.0,1,5.0,4.299999999999999,2023-04-24 09:19:00,14825.0,-1,4.299999999999999
144,cf2309,2023-04-24 09:10:00,14840.0,1,5.0,4.299999999999999,2023-04-24 09:20:00,14835.0,-1,4.299999999999999
145,cf2309,2023-04-24 09:23:00,14850.0,1,5.0,4.299999999999999,2023-04-24 09:29:00,14875.0,-1,4.299999999999999
146,cf2309,2023-04-21 21:42:00,14870.0,1,5.0,4.299999999999999,2023-04-24 10:05:00,14880.0,-1,4.299999999999999
147,cf2309,2023-04-24 11:21:00,14895.0,-1,5.0,4.299999999999999,2023-04-24 11:29:00,14890.0,1,4.299999999999999
148,cf2309,2023-04-24 11:20:00,14885.0,-1,5.0,4.299999999999999,2023-04-24 11:29:00,14890.0,1,4.299999999999999
149,cf2309,2023-04-24 14:05:00,14900.0,1,5.0,4.299999999999999,2023-04-24 14:19:00,14915.0,-1,4.299999999999999
150,cf2309,2023-04-24 14:03:00,14910.0,1,5.0,4.299999999999999,2023-04-24 21:00:00,14920.0,-1,4.299999999999999
151,cf2309,2023-04-24 21:04:00,14925.0,1,5.0,4.299999999999999,2023-04-24 21:24:00,15110.0,-1,4.299999999999999
152,cf2309,2023-04-24 21:40:00,15230.0,1,5.0,4.299999999999999,2023-04-24 21:50:00,15235.0,-1,4.299999999999999
153,cf2309,2023-04-24 22:06:00,15285.0,1,5.0,4.299999999999999,2023-04-24 22:34:00,15300.0,-1,4.299999999999999
154,cf2309,2023-04-24 22:54:00,15275.0,-1,5.0,4.299999999999999,2023-04-25 09:00:00,14860.0,1,4.299999999999999
155,cf2309,2023-04-25 09:00:00,15280.0,-1,5.0,4.299999999999999,2023-04-25 09:01:00,15265.0,1,4.299999999999999
156,cf2309,2023-04-24 13:30:00,14865.0,-1,5.0,4.299999999999999,2023-04-25 09:01:00,15260.0,1,4.299999999999999
157,cf2309,2023-04-25 09:01:00,15255.0,-1,5.0,4.299999999999999,2023-04-25 09:15:00,15250.0,1,4.299999999999999
158,cf2309,2023-04-25 09:20:00,15225.0,-1,5.0,4.299999999999999,2023-04-25 10:35:00,15195.0,1,4.299999999999999
159,cf2309,2023-04-25 10:39:00,15220.0,-1,5.0,4.299999999999999,2023-04-25 10:42:00,15200.0,1,4.299999999999999
160,cf2309,2023-04-25 10:35:00,15200.0,-1,5.0,4.299999999999999,2023-04-25 10:42:00,15195.0,1,4.299999999999999
161,cf2309,2023-04-25 10:50:00,15200.0,-1,5.0,4.299999999999999,2023-04-25 11:03:00,15185.0,1,4.299999999999999
162,cf2309,2023-04-25 13:36:00,15165.0,-1,5.0,4.299999999999999,2023-04-25 14:15:00,15235.0,1,4.299999999999999
163,cf2309,2023-04-25 14:57:00,15210.0,-1,5.0,4.299999999999999,2023-04-25 21:00:00,15065.0,1,4.299999999999999
164,cf2309,2023-04-25 21:03:00,15130.0,-1,5.0,4.299999999999999,2023-04-25 21:28:00,15150.0,1,4.299999999999999
165,cf2309,2023-04-25 21:44:00,15120.0,-1,5.0,4.299999999999999,2023-04-25 21:59:00,15090.0,1,4.299999999999999
166,cf2309,2023-04-25 21:43:00,15095.0,-1,5.0,4.299999999999999,2023-04-25 21:59:00,15085.0,1,4.299999999999999
167,cf2309,2023-04-25 22:41:00,15150.0,-1,5.0,4.299999999999999,2023-04-25 22:50:00,15145.0,1,4.299999999999999
168,cf2309,2023-04-25 22:41:00,15150.0,-1,5.0,4.299999999999999,2023-04-25 22:50:00,15145.0,1,4.299999999999999
169,cf2309,2023-04-25 22:41:00,15150.0,-1,5.0,4.299999999999999,2023-04-25 22:51:00,15135.0,1,4.299999999999999
170,cf2309,2023-04-25 22:15:00,15180.0,1,5.0,4.299999999999999,2023-04-26 09:00:00,15210.0,-1,4.299999999999999
171,cf2309,2023-04-25 22:15:00,15190.0,1,5.0,4.299999999999999,2023-04-26 09:00:00,15215.0,-1,4.299999999999999
172,cf2309,2023-04-26 09:02:00,15170.0,1,5.0,4.299999999999999,2023-04-26 09:12:00,15200.0,-1,4.299999999999999
173,cf2309,2023-04-26 09:01:00,15200.0,1,5.0,4.299999999999999,2023-04-26 09:12:00,15205.0,-1,4.299999999999999
174,cf2309,2023-04-26 09:23:00,15215.0,1,5.0,4.299999999999999,2023-04-26 10:08:00,15365.0,-1,4.299999999999999
175,cf2309,2023-04-26 10:38:00,15335.0,-1,5.0,4.299999999999999,2023-04-26 11:11:00,15350.0,1,4.299999999999999
